,tipo_de_ato,numero_do_ato,orgao_unidade,publicacao,ementa
70,Solução de Consulta,98068, Cosit ,08/04/2021," Assunto: Classificação de Mercadorias Código NCM: 8511.50.10 Ex Tipi 01 Mercadoria: Alternador para veículo automóvel, que converte a energia mecânica do motor em energia elétrica, utilizado para recarga da bateria e fornecimento de energia para os componentes elétricos do veículo, com tensão de saída de 28V para uso em sistemas de 24V. Dispositivos Legais: RGI 1 (texto da posição 85.11), RGI 6 (texto da subposição 8511.50), RGC 1 (texto do item 8511.50.10), da Nomenclatura Comum do Mercosul (NCM) constante da Tarifa Externa Comum (TEC), aprovada pela Resolução Camex nº 125, de 2016, e da Tabela de Incidência do Imposto sobre Produtos Industrializados (Tipi), aprovada pelo Decreto nº 8.950, de 2016, RGC/ TIPI 1 (texto do Ex 01 do item 8511.50.10) da Tipi, e subsídios extraídos das Nesh, aprovadas pelo Decreto nº 435, de 1992, e atualizadas pela IN RFB nº 1.788, de 2018, e atualizações posteriores.   "
71,Solução de Consulta,98067, Cosit ,08/04/2021," Assunto: Classificação de Mercadorias Código NCM: 3920.43.90 Mercadoria: Folha (filme) em policloreto de vinila (PVC), não autoadesiva, não alveolar, estampada ou na cor lisa, contendo 24% de plastificante, apresentada em rolos de 1,10 m a 1,40 m de largura, com 0,4 mm a 2,0 mm de espessura, própria para confecção de bolsões a serem instalados em piscinas, com a função de estancar a água, deixando a alvenaria impermeável, e de decoração. Dispositivos Legais: RGI 1 (Nota 10 do Capítulo 39 e texto da posição 39.20), RGI 6 (textos das subposições de primeiro nível 3920.4 e de segundo nível 3920.43) e RGC1 (texto do item 3920.43.90) da NCM constante da TEC, aprovada pela Resolução Camex nº 125, de 15 de dezembro de 2016, e da Tipi, aprovada pelo Decreto nº 8.950, de 29 de dezembro de 2016, e alterações posteriores.   "
72,Solução de Consulta,98066, Cosit ,08/04/2021," Assunto: Classificação de Mercadorias Código NCM: 4009.22.90 Mercadoria: Tubo de borracha vulcanizada não endurecida (EPDM), do tipo utilizado em banheiros, revestido externamente com espiral de aço inoxidável e provido de conexões de latão nas extremidades, com resistência máxima à pressão de 1,0 MPa (10 bar), diâmetro de 1,33 cm e comprimento de 180 cm. Dispositivos Legais: RGI 1, RGI 6 e RGC 1 da NCM constante da TEC, aprovada pela Resolução Camex nº 125, de 2016, e da Tipi, aprovada pelo Decreto n.º 8.950, de 2016, e subsídios extraídos das Nesh, aprovadas pelo Decreto nº 435, de 1992 e atualizadas pela IN RFB nº 1.788, de 2018, com alterações posteriores.   "
73,Solução de Consulta,98065, Cosit ,08/04/2021," Assunto: Classificação de Mercadorias Código NCM: 2005.70.00 Mercadoria: Azeitonas verdes, inteiras ou fatiadas, com ou sem caroço, previamente tratadas por fermentação láctica, conservadas transitoriamente em água salgada para assegurar sua conservação, apresentadas em tambores plásticos, com peso líquido de 268 kg e peso drenado de 140 kg. Dispositivos Legais: RGI 1 e RGI 6 da NCM constante da TEC, aprovada pela Resolução Camex nº 125, de 2016, e da Tipi, aprovada pelo Decreto n.º 8.950, de 2016, e subsídios extraídos das Nesh, aprovadas pelo Decreto nº 435, de 1992 e atualizadas pela IN RFB nº 1.788, de 2018, com alterações posteriores.   "
74,Solução de Consulta,98057, Cosit ,08/04/2021," Assunto: Classificação de Mercadorias Código NCM: 5603.94.10 Mercadoria: Falso tecido composto inteiramente de fibras sintéticas descontínuas de poliéster, com gramatura de 250 g/m2, pré-agulhado, termoligado com fibras bicomponentes de diferentes pontos de fusão, acondicionado em rolos de 2 m. de largura e 70 m. de comprimento. Dispositivos Legais: RGI/SH 1 (texto da posição 56.03) e 6 (texto das subposições 5603.94) e RGC-1 (textos do item 5603.94.10) da TEC, aprovada pela Res. Camex nº 125, de 2016, e da Tipi, aprovada pelo Dec. nº 8.950, de 2016; e subsídios extraídos das Nesh, aprovadas pelo Dec. nº 435, de 1992, e atualizadas pela IN RFB nº 1.788, de 2018, e alterações posteriores.   "
75,Solução de Consulta,98056, Cosit ,08/04/2021," Assunto: Classificação de Mercadorias Código NCM: 3926.90.40 Mercadoria: Conjunto de artigos acondicionados para venda a retalho para uso em cadeiras de rodas, próprio para proporcionar conforto ao usuário e prevenir patologias decorrentes da pressão por peso nos tecidos moles, composto de uma almofada pneumática de PVC, uma capa de almofada com velcro e presilhas, uma bomba pneumática manual, material de reparo (tiras adesivas e pequena mangueira de silicone) e folheto de instrução. Dispositivos Legais: RGI/SH 1 e 3 ""b"" (texto da posição 39.26) e 6 (texto da subposição 3926.90) e RGC-1 (textos do item 3926.90.40) da TEC, aprovada pela Res. Camex nº 125, de 2016, e da Tipi, aprovada pelo Dec. nº 8.950, de 2016; e subsídios extraídos das Nesh, aprovadas pelo Dec. nº 435, de 1992, e atualizadas pela IN RFB nº 1.788, de 2018, e alterações posteriores.   "
76,Solução de Consulta,98055, Cosit ,08/04/2021," Assunto: Classificação de Mercadorias Código NCM: 3926.90.40 Mercadoria: Conjunto de artigos acondicionados para venda a retalho para uso em cadeiras de rodas, próprio para proporcionar conforto ao usuário e prevenir patologias decorrentes da pressão por peso nos tecidos moles, composto de uma almofada pneumática de TPU, uma capa de almofada com velcro e presilhas, uma bomba pneumática manual, material de reparo (tiras adesivas e pequena mangueira de silicone) e folheto de instrução. Dispositivos Legais: RGI/SH 1 e 3 ""b"" (texto da posição 39.26) e 6 (texto da subposição 3926.90) e RGC-1 (textos do item 3926.90.40) da TEC, aprovada pela Res. Camex nº 125, de 2016, e da Tipi, aprovada pelo Dec. nº 8.950, de 2016; e subsídios extraídos das Nesh, aprovadas pelo Dec. nº 435, de 1992, e atualizadas pela IN RFB nº 1.788, de 2018, e alterações posteriores.   "
77,Solução de Consulta,98053, Cosit ,08/04/2021," Assunto: Classificação de Mercadorias Código NCM: 8543.70.99 Mercadoria: Interface para converter sinais de áudio analógico em sinal digital para processamento por computador, com resolução de até 24 bits e 192 kHz, contendo porta USB, 8 conectores de entrada para instrumentos musicais e microfones e 6 conectores de saída para amplificadores e alto-falantes, fones de ouvido, mixer de áudio ou outro equipamento de áudio analógico ou digital. Dispositivos Legais: RGI 1, RGI 6 e RGC 1 da NCM/SH, constante da TEC, aprovada pela Res. Camex nº 125, de 2016, e da Tipi, aprovada pelo Dec. nº 8.950, de 2016; e em subsídios extraídos das Nesh, aprovadas pelo Decreto nº 435, de 1992, e atualizadas pela IN RFB nº 1.788, de 2018.   "
78,Solução de Consulta,98052, Cosit ,08/04/2021," Assunto: Classificação de Mercadorias Código NCM: 8543.70.99 Mercadoria: Interface para converter sinais de áudio analógico em sinal digital para processamento por computador, com resolução de até 24 bits e 192 kHz, contendo porta USB, 4 conectores de entrada para instrumentos musicais e microfones e 4 conectores de saída para amplificadores e alto-falantes, fones de ouvido, mixer de áudio ou outro equipamento de áudio analógico. Dispositivos Legais: RGI 1, RGI 6 e RGC 1 da NCM/SH, constante da TEC, aprovada pela Res. Camex nº 125, de 2016, e da Tipi, aprovada pelo Dec. nº 8.950, de 2016; e em subsídios extraídos das Nesh, aprovadas pelo Decreto nº 435, de 1992, e atualizadas pela IN RFB nº 1.788, de 2018.   "
79,Solução de Consulta,98051, Cosit ,08/04/2021," Assunto: Classificação de Mercadorias Código NCM: 8543.70.99 Mercadoria: Interface para converter sinais de áudio analógico em sinal digital para processamento por computador, com resolução de até 24 bits e 92 kHz, contendo porta USB, 2 conectores de entrada para instrumentos musicais e microfones e 2 conectores de saída para amplificadores e alto-falantes, fones de ouvido, mixer de áudio ou outro equipamento de áudio analógico. Dispositivos Legais: RGI 1, RGI 6 e RGC 1 da NCM/SH, constante da TEC, aprovada pela Res. Camex nº 125, de 2016, e da Tipi, aprovada pelo Dec. nº 8.950, de 2016; e em subsídios extraídos das Nesh, aprovadas pelo Decreto nº 435, de 1992, e atualizadas pela IN RFB nº 1.788, de 2018.   "
80,Solução de Consulta,98048, Cosit ,08/04/2021," Assunto: Classificação de Mercadorias Código NCM 9025.19.90 Mercadoria: Termômetro clínico digital que realiza a medida da temperatura corporal por meio de sensor de infravermelho sem entrar em contato com o paciente, para medição entre 34°C e 43°C, indicado principalmente para uso em rotinas de triagem em hospitais, clínicas, empresas e lugares públicos. Dispositivos Legais: RGI 1 (texto da posição 90.25), RGI 6 (texto das subposições 9025.1 e 9025.19) e RGC-1 (texto do item 9025.19.90) da TEC, aprovada pela Res. Camex nº 125, de 2016, e da Tipi, aprovada pelo Dec. nº 8.950, de 2016.   "
81,Solução de Consulta,74, Cosit ,07/04/2021," Normas Gerais de Direito Tributário ZONA FRANCA DE MANAUS. PRODUTOS INDUSTRIALIZADOS. ISENÇÃO DE IPI PARA BENS DE INFORMÁTICA E AUTOMAÇÃO. comercialização de dois ou mais produtos incentivados, acondicionados na mesma embalagem. Observância do projeto aprovado pela suframa e do ppb. MANUTENÇÃO DO BENEFÍCIO CONDICIONADA AO ENQUADRAMENTO DOS PRODUTOS UNIFICADOS. A Isenção do IPI é concedida para produtores de bens de tecnologias da informação e comunicação industrializados na Zona Franca de Manaus, de acordo com projetos aprovados pelo Conselho de Administração da Suframa e conforme Processo Produtivo Básico - PPB estabelecido em portaria conjunta dos Ministros de Estado da Economia e da Ciência, Tecnologia e Inovações. A legislação que rege a isenção do IPI decorrente do disposto no art.2º, caput e §2º-A, da Leinº8.387, de 1991, não condiciona diretamente sua fruição à forma de acondicionamento dos produtos beneficiados, não vedando, portanto, a comercialização de dois ou mais produtos incentivados acondicionados na mesma embalagem A comercialização de dois ou mais produtos incentivados acondicionados na mesma embalagem poderá prejudicar a fruição dos incentivos fiscais, quando sua saída do estabelecimento, em separado, for isenta, se a classificação fiscal dos produtos unificados corresponder a código da NCM não contido na lista de produtos incentivados publicada pelo Poder Executivo, na forma da lei que outorga a isenção. Não há previsão legal de autorização prévia para acondicionamento na mesma embalagem de dois ou mais produtos incentivados. Dispositivos Legais: Decreto-Leinº288, de 1967, art.9º; Leinº8.387, de 1991, art.2º e §2º-A; Dec.nº10.356, de2020, AnexoII; Dec.nº10.521, de 2020, art.2 ao art.4º, e art.11; Port. Interministerial MDIC/MCTI nº316, de2015; e Port. Interministerial SEPEC/ME/MCTIC nº48, de 2019.   "
82,Solução de Consulta,99001, Cosit ,06/04/2021," Assunto: Imposto sobre a Renda Retido na Fonte - IRRF SOFTWARE AS A SERVICE. SERVIÇO TÉCNICO. TRIBUTAÇÃO. Incide imposto de renda na fonte, à alíquota de quinze por cento, sobre as importâncias pagas, creditadas, entregues, empregadas ou remetidas ao exterior a título de remuneração de Software as a Service (SaaS), considerados serviços técnicos, que dependem de conhecimentos especializados em informática e decorrem de estruturas automatizadas com claro conteúdo tecnológico. SOLUÇÃO DE CONSULTA VINCULADA À SOLUÇÃO DE CONSULTA COSIT Nº 191, DE 23 DE MARÇO DE 2017. Dispositivos Legais: Art. 7º da Lei nº 9.779, de 1999; art. 3º da Medida Provisória nº 2.159-70, de 2001; art. 17 da Instrução Normativa RFB nº 1.455, de 2014. Assunto: Processo Administrativo Fiscal INEFICÁCIA PARCIAL. É ineficaz a parte da consulta que que não menciona o dispositivo da legislação referente a tributo ou contribuição do qual se pretende a interpretação, conforme exigem as normas que regem o processo administrativo de consulta. Dispositivos Legais: Art. 18, inciso I, c/c art. 3º, §2º, inciso IV, da Instrução Normativa RFB nº 1.396, de 16 de setembro de 2013.   "
83,Solução de Consulta,64, Cosit ,06/04/2021," Assunto: Imposto sobre a Renda de Pessoa Jurídica - IRPJ ROYALTIES. DIREITOS AUTORAIS. DEDUTIBILIDADE. LIMITES E CONDIÇÕES. APLIC AÇ ÃO. A dedução de despesas com royalties será admitida quando necessária à atividade da empresa e à manutenção da fonte produtora. O limite de dedução de até 5% (cinco por cento) da receita líquida aplica-se, somente, às despesas de royalties pela exploração de patentes de invenção ou pelo uso de marcas de indústria ou de comércio e as importâncias pagas por assistência técnica, científica, administrativa ou semelhante. Para os demais fins, a norma tributária não faz distinção quanto à aplicação da classificação de royalties para as pessoas físicas e jurídicas, bastando para tanto a natureza jurídica do rendimento pelo uso, fruição e exploração de direitos, a exemplo da exploração de direitos autorais. Dispositivos Legais: Lei nº 4.506, de 1964, art. 22; Lei nº 9.610, de 1998, arts. 7º, 8º e 11; Lei nº 3.470, de 1958, art. 74; Lei nº 4.131, de 1962, art. 12; Decreto nº 9.580, de 2018 (RIR/2018), arts. 38, 311, 362 e 365; IN RFB nº 1.455, de 2014, art. 17.   "
84,Solução de Consulta,63, Cosit ,06/04/2021," Assunto: Imposto sobre a Renda de Pessoa Física - IRPF Ementa: PRINCÍPIOS ""TEMPUS REGIT ACTUM"" E DA IRRETROATIVIDADE DA LEGISLAÇÃO. RESIDÊNCIA FISCAL DA PESSOA FÍSICA. AUSÊNCIA DO TERRITÓRIO NACIONAL. SAÍDAS TEMPORÁRIA E DEFINITIVA: TRIBUTAÇÃO E PROCEDIMENTOS. De acordo com a legislação vigente à época dos fatos narrados na inicial, considera-se como saída temporária a que não for precedida do requerimento da certidão negativa para a saída definitiva do País. As pessoas físicas que se ausentarem do território nacional sem requerer a mencionada certidão negativa manterão a condição de residente no Brasil durante os primeiros doze meses de ausência. Nesse caso, embora ainda se encontrem no exterior, sujeitam-se aos mesmos prazos e condições de obrigatoriedade de entrega da Declaração de Ajuste Anual. Depois de doze meses de ausência, subsomem-se a apresentar a declaração abrangendo os rendimentos auferidos no período de 1º de janeiro até o mês em que se caracterizar a perda da condição de residente no Brasil. A falta de apresentação das Declarações de Ajuste ou a sua entrega fora do prazo fixado sujeita o contribuinte às penalidades previstas no art. 88 da Lei nº 8.981, de 1995, com as alterações do art. 27 da Lei nº 9.532, de 1997. NÃO RESIDENTE. APRESENTAÇÃO DA DECLARAÇÃO DE AJUSTE ANUAL. Sem prejuízo do acima exposto, o residente no exterior não está sujeito à entrega da Declaração de Ajuste Anual no Brasil, ainda que se enquadre em qualquer das hipóteses de obrigatoriedade de sua apresentação estabelecidas para o residente no País. TRIBUTAÇÃO DE NÃO RESIDENTE. PRINCÍPIOS DA UNIVERSALIDADE DA RENDA, DA TERRITORIALIDADE E DA FONTE. ALTERAÇÃO DO ESTATUTO DE NÃO RESIDENTE NO BRASIL PARA O DE RESIDENTE. Em razão dos princípios da territorialidade e da fonte, as pessoas físicas residentes no estrangeiro são tributáveis no Brasil apenas quanto aos rendimentos que aqui tenham sido produzidos. De modo que, relativamente aos não residentes no País, o Imposto sobre a Renda brasileiro não incide sobre rendimentos produzidos no exterior, ainda que estes, como na espécie, venham a ser transferidos para o Brasil por pessoa física brasileira não residente no País que retorne ao território nacional com ânimo definitivo, readquirindo a condição de residente na data de sua chegada. Devem, porém, os bens e direitos ser informados na Declaração de Bens e Direitos da Declaração de Ajuste Anual. Dispositivos Legais: Lei nº 5.172, de 25 de outubro de 1966 (Código Tributário Nacional), arts. 43, 100, inciso I, 103, inciso I, 104, 105, 106, 144 e 173, inciso I; Lei nº 8.981, de 20 de janeiro de 1995, art. 88, alterado pela Lei nº 9.532, de 10 de dezembro de 1997, art. 27; Decreto nº 1.041, de 11 de janeiro de 1994 (Regulamento do Imposto sobre a Renda de 1994), arts. 14, 115, 743, 901 e 933, inciso I; Instrução Normativa SRF nº 25, de 29 de abril de 1996, art. 55; Instrução Normativa SRF nº 208, de 27 de setembro de 2002, arts. 2º, inciso IV, 4º e 6º; Parecer Normativo Cosit nº 3, de 1º de setembro de 1995.   "
85,Solução de Consulta,56, Cosit ,06/04/2021," Assunto: Imposto sobre produtos industrializados - ipi INDUSTRIALIZAÇÃO. CONCEITO. RENOVAÇÃO OU RECONDICIONAMENTO. BASE DE CÁLCULO. O recondicionamento ou renovação, nos termos do inciso V do art. 4º do Ripi, é a operação que restitui ao produto usado ou inutilizado, condições de funcionamento como se fosse novo, não bastando apenas pequenos reparos, mas a efetiva troca ou retificação de partes essenciais do equipamento, como o motor do automóvel ou o circuito dos computadores. Em relação à saída dos equipamentos usados (importados ou adquiridos no mercado interno) que revisou, consistindo tal revisão nos processos de teste, desmontagem, limpeza, montagem, instalação de firmware e eventual troca de peças quando necessário, a pessoa jurídica não pode apurar o IPI devido nos termos do art. 194 do Ripi. Dispositivos Legais: arts. 3º, 4º, 24, 35, 190 e 194 do Decreto nº 7.212, de 2010 (Ripi); e Parecer Normativo CST nº 214, de 1972. Assunto: Processo Administrativo Fiscal Ementa: INEFICÁCIA PARCIAL DA CONSULTA. É parcialmente ineficaz a consulta onde esta não apresenta descrição detalhada de seu objeto, com indicação das informações necessárias à elucidação da matéria, do dispositivo da legislação tributária que ensejou a dúvida apresentada, ou apresentada com a finalidade de alcançar prestação de assessoria judicial ou contábil. Dispositivos Legais: incisos III e IV do § 2º do art. 3º; e incisos I, XI e 14 do art. 18 da IN RFB nº 1.396, de 2013.   "
86,Solução de Consulta,50, Cosit ,06/04/2021," Assunto: Normas Gerais de Direito Tributário COMPENSAÇÃO TRIBUTÁRIA. DÉBITO DE CONTRIBUIÇÕES PREVIDENCIÁRIAS DE PERÍODO DE APURAÇÃO POSTERIOR À UTILIZAÇÃO DO eSOCIAL. DECISÃO JUDICIAL TRANSITADA EM JULGADO QUE RECONHECE CRÉDITO REFERENTE A PERÍODO DE APURAÇÃO ANTERIOR À UTILIZAÇÃO DO eSOCIAL. IMPOSSIBILIDADE. Incabível a compensação de débito de contribuições previdenciárias de período de apuração posterior à utilização do eSocial com crédito dos demais tributos administrados pela Secretaria Especial da Receita Federal do Brasil reconhecido em decisão judicial transitada em julgado, relativo a período de apuração anterior à utilização do eSocial, sendo irrelevantes a data do trânsito em julgado e a data da habilitação administrativa do crédito. Dispositivos Legais: art. 26-A da Lei nº 11.457, de 2007.   "
87,Solução de Consulta,73, Cosit ,01/04/2021," Assunto: Contribuição para o PIS/Pasep REPACTUAÇÃO DE CONTRATOS ADMINISTRATIVOS. REEQUILÍBRIO ECONÔMICOFINANCEIRO. INCIDÊNCIA. Os valores percebidos por pessoa jurídica contratada sob a égide da Lei nº 8.666, de 1993, decorrentes de repactuação de contrato com vistas à manutenção de seu equilíbrio econômico-financeiro, mesmo que pagas em uma única parcela, constituem receita bruta da pessoa jurídica, integrando a base de cálculo da Contribuição para o PIS/Pasep. Dispositivos Legais: Lei nº 8.666, de 1993, art. 6º, VIII, ""e"", e art. 65, II, ""d""; Decretolei nº 1.598, de 1977, art. 12, II; e Lei nº 10.637, de 2002, art. 1º, caput e §§ 1º e 2º. Assunto: Contribuição para o Financiamento da Seguridade Social - Cofins REPACTUAÇÃO DE CONTRATOS ADMINISTRATIVOS. REEQUILÍBRIO ECONÔMICOFINANCEIRO. INCIDÊNCIA. Os valores percebidos por pessoa jurídica contratada sob a égide da Lei nº 8.666, de 1993, decorrentes de repactuação de contrato com vistas à manutenção de seu equilíbrio econômico-financeiro, mesmo que pagas em uma única parcela, constituem receita bruta da pessoa jurídica, integrando a base de cálculo da Cofins. Dispositivos Legais: Lei nº 8.666, de 1993, art. 6º, VIII, ""e"", e art. 65, II, ""d""; Decretolei nº 1.598, de 1977, art. 12, II; e Lei nº 10.833, de 2003, art. 1º, caput e §§ 1º e 2º.   "
88,Solução de Consulta,72, Cosit ,01/04/2021," Assunto: Imposto sobre a Renda de Pessoa Física - IRPF DESAPROPRIAÇÃO AMIGÁVEL. INTERESSE PÚBLICO. GANHO DE CAPITAL. NÃO INCIDÊNCIA. RECURSO ESPECIAL Nº 1.116.460/SP. O Superior Tribunal de Justiça (STJ), ao julgar o Recurso Especial nº 1.116.460/SP, no âmbito da sistemática do art. 543-C do Código de Processo Civil (CPC) - art. 1.036 do Novo CPC -, entendeu que a indenização decorrente de desapropriação não encerra ganho de capital, tendo-se em vista que a propriedade é transferida ao Poder Público por valor justo e determinado pela Justiça a título de indenização, não ensejando lucro, mas mera reposição do valor do bem expropriado. Afastou-se, portanto, a incidência do imposto sobre a renda sobre as verbas auferidas a título de indenização advinda de desapropriação amigável ou judicial, seja por utilidade pública ou por interesse social. Em razão do disposto nos arts. 19 e 19-A da Lei nº 10.522, de 19 de julho de 2002, na Portaria Conjunta PGFN/RFB nº 1, de 12 de fevereiro de 2014, e na Nota PGFN/CRJ nº 1.114, de 14 de junho de 2012, a Secretaria Especial da Receita Federal do Brasil (RFB) encontra-se vinculada ao referido entendimento. SOLUÇÃO DE CONSULTA PARCIALMENTE VINCULADA À SOLUÇÃO DE CONSULTA COSIT Nº 105, DE 7 DE ABRIL DE 2014. Dispositivos Legais: Lei nº 13.105, de 16 de março de 2015 - Código de Processo Civil (CPC), art. 1.036; Lei nº 10.522, de 19 de julho de 2002, arts. 19 e 19- A; Portaria Conjunta PGFN/RFB nº 1, de 12 de fevereiro de 2014; Nota PGFN/CRJ nº 1.114, de 14 de junho de 2012.   "
89,Solução de Consulta,71, Cosit ,01/04/2021," Assunto: Imposto sobre a Renda de Pessoa Física - IRPF AQUISIÇÃO DE PARTICIPAÇÃO SOCIETÁRIA SOB A ÉGIDE DO DECRETO-LEI Nº 1.510, DE 1976. ALIENAÇÃO NA VIGÊNCIA DE NOVA LEI REVOGADORA DO BENEFÍCIO. LEGISLAÇÃO APLICÁVEL. A hipótese desonerativa prevista na alínea ""d"" do art. 4º do Decreto-Lei nº 1.510, de 27 de dezembro de 1976, aplica-se às alienações de participações societárias efetuadas após 1° de janeiro de 1989, desde que tais participações já constassem do patrimônio do adquirente em prazo superior a cinco anos, contado da referida data. A isenção é condicionada à aquisição comprovada das ações até o dia 31/12/1983 e ao alcance do prazo de 5 anos na titularidade das ações ainda na vigência do Decreto-lei nº 1.510, de 1976, revogado pelo art. 58 da Lei nº 7.713, de 22 de dezembro de 1988. SOLUÇÃO DE CONSULTA PARCIALMENTE VINCULADA À SOLUÇÃO DE CONSULTA Nº 505 - COSIT, DE 17 DE OUTUBRO DE 2017. ALIENAÇÃO DAS PARTICIPAÇÕES SOCIETÁRIAS ADQUIRIDAS POR BONIFICAÇÃO ATRAVÉS DE AUMENTO DE CAPITAL POR INCORPORAÇÃO DE LUCROS E RESERVAS DE LUCROS, E BONIFICAÇÃO RELACIONADA À PARTICIPAÇÃO SOCIETÁRIA ORIGINAL ADQUIRIDA ATÉ 31 DE DEZEMBRO DE 1983. O ganho de capital é tributado pelo IRPF, nos exatos termos da Lei nº 7.713, de 1988, e legislação correlata posterior, regulamentado pelos arts. 128 a 156 do Regulamento do Imposto sobre a Renda (RIR/2018), aprovado pelo art. 1º do Decreto nº 9.580, de 22 de dezembro 2018, quando decorrente da alienação, ocorrida a partir de 1º de janeiro de 1989, das participações societárias adquiridas após 31 de dezembro de 1983 por meio de bonificação decorrente de aumento de capital por incorporação de lucros e reservas de lucros, mesmo que a bonificação esteja relacionada à participação societária adquirida até 31 de dezembro de 1983. Dispositivos Legais: Decreto-Lei nº 1.510, de 27 de dezembro de 1976, art. 4º, alínea ""d"" , art. 5º; Lei nº 7.713, de 22 de dezembro de 1988, art. 1º, art. 2º, art. 3º, §§ 3º e 5º, art. 16, §§ 2º, 3º e 4º, e art. 58; e Lei n° 5.172, de 25 de outubro de 1966 Código Tributário Nacional (CTN), art. 178; Lei nº 8.981, de 20 de janeiro de 1995, art. 21; Lei nº 8.383, de 30 de dezembro de 1991, art. 75; Lei nº 9.249, de 26 de dezembro de 1995, art. 10, § 1º; e Regulamento do Imposto sobre a Renda (RIR/2018), arts. 128 a 156, aprovado pelo art. 1º do Decreto nº 9.580, de 22 de novembro de 2018.   "
90,Solução de Consulta,70, Cosit ,01/04/2021," Assunto: Imposto sobre a Renda de Pessoa Física - IRPF VIDA GERADOR DE BENEFÍCIO LIVRE (VGBL). FORMA DE TRIBUTAÇÃO. RESGATE DECORRENTE DE BLOQUEIO JUDICIAL. RESPONSABILIDADE PELA OBRIGAÇÃO TRIBUTÁRIA . O resgate de planos de Vida Gerador de Benefício Livre (VGBL), ainda que por determinação judicial, configura hipótese de incidência do imposto sobre a renda e proventos de qualquer natureza no momento de aquisição da disponibilidade econômica ou jurídica de renda. Os rendimentos decorrentes do resgate das cotas de VGBL devem ser tributados conforme a opção pelo regime de tributação nos termos do art. 1º c/c o art. 3º da Lei nº 11.053, de 29 de dezembro de 2004. A responsabilidade pela obrigação tributária é imputada ao contribuinte que mantém relação pessoal e direta com a situação que constitua o respectivo fato gerador, no caso de resgate de planos de VGBL. A tributação independe da forma de percepção das rendas ou proventos, bastando, para tanto, o benefício, ainda que indiretamente, do contribuinte por qualquer forma e a qualquer título. Dispositivos Legais: Lei nº 5.172, de 25 de outubro de 1996 - Código Tributário Nacional, arts. 43, 114, 116, 118 e 121; Lei nº 11.053, de 29 de dezembro de 2004, arts. 1º a 3º; Instrução Normativa SRF nº 588, de 21 de dezembro de 2005, arts. 6º, 12 e 13, e Resolução CNSP nº 348, de 25 de setembro de 2017, arts. 1º e 7º.   "
91,Solução de Consulta,68, Cosit ,01/04/2021," Assunto: Imposto sobre a Renda Retido na Fonte - IRRF PESSOA JURÍDICA DOMICILIADA NO EXTERIOR. ALIENAÇÃO DE PARTICIPAÇÃO SOCIETÁRIA. PARCELA COMPLEMENTAR DO PREÇO. GANHO DE CAPITAL. A parcela do valor da operação de alienação de participação societária auferida por uma pessoa jurídica domiciliada no exterior a título de preço complementar, passível de determinação em razão do implemento de condição suspensiva, integra o preço de venda da participação societária e deve ser tributada como ganho de capital quando de sua determinação e correspondente auferimento, aplicando-se as disposições legais então vigentes. Dispositivos Legais: Lei nº 5.172, de 25 de outubro de 1966, Código Tributário Nacional (CTN), arts. 116 e 117; Lei nº 9.249, de 26 de dezembro de 1995, art. 18; Lei nº 13.259, de 2016, art. 1º; Regulamento do Imposto sobre a Renda (RIR/2018), aprovado pelo Decreto nº 9.580, de 2018, arts. 128, 148, 151, 153, 741, 744 e 745; Instrução Normativa RFB nº 1.455, de 6 de março de 2014, arts. 1º, 20 e 21. Assunto: Processo Administrativo Fiscal CONSULTA. INEFICÁCIA PARCIAL. É ineficaz a consulta na parte que não atende aos requisitos legais exigidos, por estar seu objeto disciplinado em ato normativo publicado na Imprensa Oficial antes de sua apresentação. Dispositivos Legais: Instrução Normativa RFB nº 1.396, de 16 de setembro de 2013, art. 18, inciso VII.   "
92,Solução de Consulta,67, Cosit ,01/04/2021," Assunto: OBRIGAÇÕES ACESSÓRIAS CADASTRO NACIONAL DA PESSOA JURÍDICA. BENEFICIÁRIO FINAL. DESNECESSIDADE DE INFORMAÇÃO. No caso em que a controladora seja entidade mencionada no art. 8º, § 3º, inciso II, da Instrução Normativa RFB nº 1.863, de 2018, caracterizada como pessoa jurídica, não é necessário informar o beneficiário final, figura que alcança apenas as pessoas naturais. O conceito de beneficiário final consta do § 1º do art. 8º da Instrução Normativa RFB nº 1.863, de 2018, sendo este a pessoa natural que, em última instância, de forma direta ou indireta, possui, controla ou influencia significativamente a entidade; ou a pessoa natural em nome da qual uma transação é conduzida. Para as entidades mencionadas no art. 8º, § 3º, da Instrução Normativa RFB nº 1.863, de 2018, as informações cadastrais devem abranger as pessoas naturais autorizadas a representá-las, seus controladores, administradores ou diretores, e serão informadas no Quadro de Sócios e Administradores (QSA). Dispositivos Legais: Lei 10.406, de 2002, o Código Civil; IN RFB nº 1.863, de 2018; e IN RFB nº 1.396, de 2013.   "
